FECHA,Calle,Carrera,Movimiento,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,
02092018,100,11,1-cicloruta+via,Sur,Norte,12:15:01,1.0,131.0,21.0,9.0,1.0,1.0,1.0,10.0,0.0,
02092018,100,11,1-cicloruta+via,Sur,Norte,12:30:00,1.0,138.0,17.0,14.0,1.0,0.0,2.0,19.0,0.0,
02092018,100,11,1-cicloruta+via,Sur,Norte,12:44:59,1.0,133.0,21.0,17.0,2.0,2.0,1.0,10.0,0.0,
02092018,100,11,1-cicloruta+via,Sur,Norte,13:00:00,1.0,166.0,21.0,14.0,0.0,0.0,1.0,23.0,0.0,
02092018,100,11,1-cicloruta+via,Sur,Norte,13:15:00,1.0,160.0,22.0,13.0,1.0,1.0,2.0,24.0,0.0,
02092018,100,11,1-cicloruta+via,Sur,Norte,13:29:59,1.0,128.0,26.0,13.0,2.0,1.0,1.0,25.0,0.0,
02092018,100,11,1-cicloruta+via,Sur,Norte,13:44:58,0.0,115.0,17.0,13.0,2.0,0.0,1.0,16.0,0.0,
02092018,100,11,1-cicloruta+via,Sur,Norte,13:59:59,6.0,94.0,13.0,14.0,0.0,0.0,0.0,34.0,0.0,
02092018,100,11,1-cicloruta+via,Sur,Norte,14:14:58,0.0,93.0,9.0,12.0,0.0,1.0,1.0,29.0,0.0,
02092018,100,11,1-cicloruta+via,Sur,Norte,14:29:57,0.0,91.0,9.0,13.0,0.0,0.0,0.0,30.0,0.0,
02092018,100,11,1-cicloruta+via,Sur,Norte,14:44:56,0.0,104.0,3.0,11.0,0.0,0.0,0.0,21.0,0.0,
02092018,100,11,1-cicloruta+via,Sur,Norte,14:59:57,1.0,107.0,10.0,7.0,0.0,1.0,2.0,32.0,0.0,
02092018,100,11,1-cicloruta+via,Sur,Norte,15:14:56,5.0,131.0,9.0,19.0,0.0,1.0,1.0,16.0,0.0,
02092018,100,11,1-cicloruta+via,Sur,Norte,15:29:55,0.0,104.0,3.0,11.0,1.0,0.0,1.0,19.0,0.0,
02092018,100,11,1-cicloruta+via,Sur,Norte,15:44:54,3.0,103.0,8.0,6.0,0.0,1.0,1.0,12.0,0.0,
02092018,100,11,1-cicloruta+via,Sur,Norte,15:59:53,1.0,97.0,8.0,6.0,0.0,0.0,0.0,28.0,0.0,
02092018,100,11,1-cicloruta+via,Sur,Norte,16:14:54,0.0,123.0,8.0,4.0,0.0,0.0,2.0,20.0,0.0,
02092018,100,11,1-cicloruta+via,Sur,Norte,16:29:53,2.0,109.0,7.0,5.0,0.0,0.0,1.0,17.0,0.0,
02092018,100,11,1-cicloruta+via,Sur,Norte,16:44:52,0.0,109.0,9.0,14.0,0.0,1.0,3.0,22.0,0.0,
02092018,100,11,1-cicloruta+via,Sur,Norte,16:59:51,2.0,121.0,6.0,16.0,0.0,0.0,1.0,15.0,0.0,
02092018,100,11,1-cicloruta+via,Sur,Norte,17:14:50,0.0,106.0,10.0,18.0,0.0,0.0,2.0,16.0,0.0,
02092018,100,11,1-cicloruta+via,Sur,Norte,17:29:51,0.0,106.0,10.0,14.0,0.0,0.0,2.0,14.0,0.0,
02092018,100,11,1-cicloruta+via,Sur,Norte,17:44:50,4.0,100.0,5.0,14.0,1.0,0.0,2.0,6.0,0.0,
02092018,100,11,1-cicloruta+via,Sur,Norte,17:59:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
