FECHA,Calle,Carrera,Movimiento,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,
04092018,100,11,1-cicloruta,Norte,Sur,11:44:48,0.0,73.0,9.0,10.0,0.0,1.0,2.0,25.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,11:59:47,3.0,58.0,12.0,8.0,0.0,3.0,3.0,18.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,12:14:47,2.0,66.0,8.0,3.0,0.0,0.0,3.0,20.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,12:29:48,4.0,66.0,10.0,8.0,0.0,0.0,2.0,27.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,12:44:47,2.0,55.0,13.0,15.0,0.0,1.0,1.0,21.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,12:59:46,1.0,58.0,7.0,11.0,0.0,0.0,1.0,18.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,13:14:45,4.0,58.0,15.0,10.0,0.0,1.0,4.0,27.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,13:29:46,3.0,64.0,10.0,6.0,0.0,0.0,2.0,35.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,13:44:45,3.0,69.0,20.0,13.0,0.0,0.0,0.0,37.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,13:59:43,2.0,63.0,9.0,9.0,0.0,1.0,0.0,25.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,14:14:44,1.0,63.0,14.0,9.0,2.0,0.0,5.0,34.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,14:29:43,5.0,66.0,7.0,7.0,0.0,1.0,0.0,24.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,14:44:42,3.0,49.0,10.0,12.0,0.0,1.0,0.0,33.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,14:59:41,2.0,43.0,8.0,21.0,0.0,2.0,6.0,17.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,15:14:42,5.0,38.0,5.0,16.0,0.0,1.0,2.0,20.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,15:29:41,5.0,37.0,7.0,21.0,2.0,1.0,7.0,14.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,15:44:40,6.0,39.0,9.0,22.0,0.0,2.0,4.0,20.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,15:59:39,11.0,49.0,13.0,23.0,1.0,0.0,6.0,13.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,16:14:38,7.0,27.0,11.0,29.0,0.0,0.0,5.0,18.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,16:29:40,6.0,48.0,10.0,25.0,0.0,0.0,3.0,16.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,16:44:39,3.0,40.0,8.0,16.0,0.0,4.0,2.0,27.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,16:59:38,1.0,33.0,7.0,16.0,0.0,0.0,2.0,37.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,17:14:37,6.0,37.0,3.0,20.0,1.0,1.0,1.0,51.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,17:29:36,3.0,49.0,4.0,12.0,1.0,0.0,3.0,30.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,17:44:35,12.0,33.0,6.0,10.0,2.0,1.0,2.0,25.0,0.0,
04092018,100,11,1-cicloruta,Norte,Sur,17:59:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,06:15:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,06:44:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,06:59:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,07:14:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,07:29:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,07:44:57,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,07:59:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,08:14:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,08:29:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,08:44:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,08:59:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,09:14:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,09:29:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,09:44:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,09:59:52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,10:14:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,10:29:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,10:44:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,10:59:49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,11:14:50,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,11:29:49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,11:44:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,11:59:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,12:14:47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,12:29:48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,12:44:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,12:59:46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,13:14:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,13:29:46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,13:44:45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,13:59:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,14:14:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,14:29:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,14:44:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,14:59:41,1.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,15:14:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,15:29:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,15:44:40,4.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,15:59:39,0.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,16:14:38,0.0,0.0,0.0,2.0,0.0,0.0,0.0,42.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,16:29:40,3.0,2.0,0.0,10.0,0.0,0.0,0.0,37.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,16:44:39,1.0,0.0,0.0,4.0,0.0,0.0,0.0,29.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,16:59:38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,17:14:37,1.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,17:29:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,17:44:35,3.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,0.0,
04092018,100,11,1-cicloruta,Sur,Norte,17:59:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,06:00:00,7.0,121.0,24.0,16.0,0.0,1.0,10.0,29.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,06:15:01,7.0,181.0,32.0,19.0,1.0,2.0,13.0,67.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,06:30:00,12.0,161.0,29.0,38.0,0.0,4.0,13.0,81.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,06:44:59,11.0,192.0,44.0,56.0,1.0,3.0,7.0,104.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,06:59:58,9.0,190.0,37.0,48.0,0.0,1.0,4.0,112.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,07:14:57,7.0,215.0,32.0,63.0,1.0,5.0,5.0,116.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,07:29:58,10.0,181.0,35.0,70.0,1.0,1.0,4.0,118.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,07:44:57,15.0,186.0,46.0,83.0,0.0,3.0,3.0,170.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,07:59:56,14.0,170.0,44.0,73.0,1.0,2.0,3.0,124.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,08:14:55,12.0,185.0,48.0,74.0,2.0,2.0,3.0,113.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,08:29:54,15.0,176.0,36.0,42.0,1.0,1.0,6.0,97.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,08:44:55,10.0,191.0,29.0,55.0,0.0,2.0,4.0,92.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,08:59:54,12.0,180.0,32.0,55.0,0.0,5.0,2.0,75.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,09:14:53,13.0,196.0,39.0,65.0,0.0,2.0,1.0,50.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,09:29:52,11.0,156.0,36.0,43.0,0.0,2.0,6.0,46.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,09:44:53,9.0,154.0,32.0,37.0,2.0,4.0,8.0,39.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,09:59:52,20.0,164.0,49.0,60.0,0.0,4.0,8.0,27.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,10:14:51,6.0,166.0,50.0,30.0,0.0,8.0,6.0,34.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,10:29:51,7.0,169.0,29.0,34.0,2.0,4.0,6.0,35.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,10:44:50,5.0,175.0,41.0,41.0,0.0,1.0,6.0,32.0,1.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,10:59:49,7.0,163.0,42.0,41.0,0.0,1.0,8.0,30.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,11:14:50,4.0,184.0,30.0,44.0,0.0,2.0,7.0,39.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,11:29:49,5.0,151.0,32.0,39.0,0.0,3.0,8.0,16.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,11:44:48,7.0,195.0,42.0,31.0,0.0,2.0,4.0,23.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,11:59:47,6.0,142.0,43.0,30.0,0.0,3.0,4.0,17.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,12:14:47,8.0,169.0,32.0,28.0,0.0,2.0,6.0,25.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,12:29:48,7.0,161.0,37.0,32.0,0.0,5.0,5.0,32.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,12:44:47,14.0,161.0,50.0,46.0,0.0,0.0,9.0,28.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,12:59:46,7.0,150.0,34.0,35.0,0.0,5.0,5.0,17.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,13:14:45,8.0,148.0,42.0,33.0,0.0,4.0,5.0,36.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,13:29:46,13.0,137.0,46.0,33.0,0.0,0.0,5.0,32.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,13:44:45,10.0,160.0,48.0,38.0,0.0,2.0,2.0,40.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,13:59:43,4.0,160.0,28.0,38.0,0.0,3.0,2.0,33.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,14:14:44,8.0,153.0,42.0,38.0,1.0,3.0,9.0,37.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,14:29:43,10.0,150.0,25.0,42.0,0.0,2.0,4.0,21.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,14:44:42,12.0,120.0,39.0,38.0,0.0,3.0,1.0,30.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,14:59:41,7.0,113.0,34.0,51.0,0.0,2.0,6.0,20.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,15:14:42,23.0,109.0,32.0,59.0,0.0,1.0,9.0,15.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,15:29:41,23.0,89.0,33.0,44.0,1.0,3.0,8.0,11.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,15:44:40,29.0,96.0,38.0,30.0,0.0,4.0,12.0,8.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,15:59:39,19.0,101.0,40.0,28.0,1.0,3.0,9.0,12.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,16:14:38,23.0,85.0,37.0,44.0,1.0,0.0,5.0,11.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,16:29:40,22.0,118.0,31.0,48.0,0.0,2.0,4.0,12.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,16:44:39,12.0,106.0,23.0,38.0,0.0,8.0,6.0,22.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,16:59:38,12.0,108.0,20.0,49.0,1.0,0.0,6.0,31.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,17:14:37,15.0,110.0,13.0,50.0,0.0,3.0,3.0,37.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,17:29:36,9.0,145.0,13.0,51.0,2.0,4.0,7.0,40.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,17:44:35,25.0,118.0,26.0,46.0,3.0,3.0,5.0,29.0,0.0,
04092018,100,11,1-cicloruta+via,Norte,Sur,17:59:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,06:00:00,1.0,41.0,12.0,19.0,1.0,1.0,3.0,18.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,06:15:01,2.0,50.0,12.0,23.0,0.0,1.0,1.0,15.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,06:30:00,6.0,55.0,16.0,28.0,1.0,1.0,1.0,14.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,06:44:59,6.0,62.0,6.0,42.0,0.0,1.0,5.0,21.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,06:59:58,6.0,68.0,11.0,54.0,0.0,0.0,1.0,16.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,07:14:57,3.0,61.0,19.0,51.0,0.0,0.0,5.0,20.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,07:29:58,3.0,82.0,22.0,56.0,1.0,0.0,6.0,21.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,07:44:57,10.0,66.0,16.0,51.0,0.0,0.0,1.0,34.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,07:59:56,3.0,79.0,18.0,44.0,0.0,1.0,4.0,21.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,08:14:55,4.0,70.0,33.0,29.0,1.0,1.0,1.0,21.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,08:29:54,11.0,116.0,31.0,38.0,0.0,0.0,0.0,20.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,08:44:55,3.0,82.0,18.0,18.0,0.0,0.0,1.0,20.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,08:59:54,1.0,85.0,18.0,21.0,1.0,0.0,2.0,8.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,09:14:53,1.0,96.0,11.0,22.0,0.0,2.0,2.0,12.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,09:29:52,2.0,103.0,22.0,31.0,0.0,0.0,2.0,17.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,09:44:53,1.0,73.0,13.0,32.0,0.0,6.0,0.0,17.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,09:59:52,3.0,78.0,27.0,21.0,0.0,0.0,4.0,14.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,10:14:51,3.0,99.0,18.0,24.0,0.0,2.0,5.0,13.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,10:29:51,5.0,90.0,19.0,23.0,0.0,0.0,3.0,26.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,10:44:50,0.0,72.0,19.0,12.0,0.0,1.0,2.0,14.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,10:59:49,2.0,98.0,20.0,20.0,0.0,1.0,3.0,18.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,11:14:50,6.0,94.0,16.0,17.0,0.0,0.0,3.0,21.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,11:29:49,6.0,89.0,26.0,19.0,0.0,0.0,5.0,22.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,11:44:48,1.0,92.0,14.0,25.0,0.0,1.0,4.0,16.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,11:59:47,3.0,123.0,18.0,29.0,0.0,2.0,4.0,32.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,12:14:47,3.0,103.0,17.0,22.0,0.0,1.0,6.0,42.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,12:29:48,3.0,108.0,11.0,30.0,0.0,1.0,6.0,34.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,12:44:47,3.0,103.0,11.0,20.0,1.0,0.0,7.0,31.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,12:59:46,3.0,111.0,12.0,25.0,0.0,0.0,1.0,34.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,13:14:45,9.0,109.0,19.0,20.0,0.0,0.0,3.0,26.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,13:29:46,5.0,128.0,24.0,29.0,0.0,1.0,12.0,33.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,13:44:45,7.0,112.0,28.0,25.0,0.0,1.0,1.0,35.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,13:59:43,2.0,124.0,21.0,15.0,0.0,1.0,4.0,25.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,14:14:44,7.0,116.0,23.0,34.0,1.0,0.0,4.0,28.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,14:29:43,0.0,112.0,25.0,23.0,0.0,1.0,4.0,30.0,1.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,14:44:42,3.0,78.0,23.0,33.0,1.0,1.0,6.0,31.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,14:59:41,5.0,88.0,25.0,32.0,0.0,1.0,9.0,31.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,15:14:42,6.0,101.0,17.0,15.0,0.0,2.0,6.0,29.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,15:29:41,2.0,106.0,16.0,31.0,2.0,1.0,7.0,19.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,15:44:40,7.0,122.0,22.0,32.0,2.0,2.0,15.0,18.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,15:59:39,8.0,90.0,29.0,32.0,0.0,1.0,3.0,27.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,16:14:38,12.0,102.0,23.0,35.0,0.0,1.0,6.0,49.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,16:29:40,14.0,110.0,21.0,36.0,1.0,2.0,7.0,38.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,16:44:39,9.0,119.0,22.0,48.0,1.0,1.0,6.0,45.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,16:59:38,5.0,111.0,14.0,44.0,0.0,1.0,3.0,95.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,17:14:37,13.0,150.0,22.0,71.0,4.0,1.0,7.0,102.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,17:29:36,13.0,105.0,11.0,38.0,2.0,0.0,1.0,97.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,17:44:35,35.0,125.0,11.0,57.0,0.0,0.0,4.0,80.0,0.0,
04092018,100,11,1-cicloruta+via,Sur,Norte,17:59:36,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
