12112018,187,AUTONORTE,sentido unico,Sur,,11:59:56,5,768,38,62,67,34,13,0,1,
12112018,187,AUTONORTE,sentido unico,Sur,,12:14:55,2,818,47,72,57,26,12,8,0,
12112018,187,AUTONORTE,sentido unico,Sur,,12:29:55,0,839,36,55,71,23,8,3,0,
12112018,187,AUTONORTE,sentido unico,Sur,,12:44:55,2,820,40,94,71,11,14,1,0,
12112018,187,AUTONORTE,sentido unico,Sur,,12:59:55,2,812,44,58,70,12,12,7,1,
12112018,187,AUTONORTE,sentido unico,Sur,,13:14:54,2,848,41,60,63,12,17,5,0,
12112018,187,AUTONORTE,sentido unico,Sur,,13:29:54,3,790,32,64,66,18,15,2,0,
12112018,187,AUTONORTE,sentido unico,Sur,,13:44:54,7,824,40,65,63,14,13,1,0,
12112018,187,AUTONORTE,sentido unico,Sur,,13:59:53,4,853,44,72,62,15,7,5,0,
12112018,187,AUTONORTE,sentido unico,Sur,,14:14:53,0,828,41,63,66,22,13,5,0,
12112018,187,AUTONORTE,sentido unico,Sur,,14:29:51,2,810,45,68,61,15,11,3,0,
12112018,187,AUTONORTE,sentido unico,Sur,,14:44:51,2,775,62,55,80,14,19,1,0,
12112018,187,AUTONORTE,sentido unico,Sur,,14:59:51,0,831,45,78,63,6,8,0,0,
12112018,187,AUTONORTE,sentido unico,Sur,,15:14:50,5,804,54,70,69,13,16,0,0,
12112018,187,AUTONORTE,sentido unico,Sur,,15:29:50,1,859,57,75,71,11,12,1,0,
12112018,187,AUTONORTE,sentido unico,Sur,,15:44:50,0,809,59,80,64,14,9,2,0,
12112018,187,AUTONORTE,sentido unico,Sur,,15:59:49,2,803,49,83,66,17,6,2,0,
12112018,187,AUTONORTE,sentido unico,Sur,,16:14:49,8,818,58,71,72,11,10,3,0,
12112018,187,AUTONORTE,sentido unico,Sur,,16:29:48,1,783,49,81,75,22,3,3,1,
12112018,187,AUTONORTE,sentido unico,Sur,,16:44:48,2,679,62,83,77,11,7,0,0,
12112018,187,AUTONORTE,sentido unico,Sur,,16:59:48,0,774,64,70,87,9,8,5,1,
12112018,187,AUTONORTE,sentido unico,Sur,,17:14:48,0,777,71,90,90,5,4,1,0,
12112018,187,AUTONORTE,sentido unico,Sur,,17:29:46,0,405,48,20,44,6,0,2,0,
12112018,187,AUTONORTE,sentido unico,Sur,,17:44:47,0,0,0,0,2,0,0,0,0,
12112018,187,AUTONORTE,sentido unico,Sur,,17:59:46,5,357,32,43,68,46,10,5,3,
12112018,187,AUTONORTE,sentido unico,Sur,,18:14:46,6,422,26,45,63,33,3,8,2,
12112018,187,AUTONORTE,sentido unico,Sur,,18:29:46,5,470,37,44,55,35,10,15,1,
12112018,187,AUTONORTE,sentido unico,Sur,,18:44:46,2,531,31,50,61,41,5,9,3,
12112018,187,AUTONORTE,sentido unico,Sur,,18:59:45,0,575,34,59,56,28,5,4,2,
12112018,187,AUTONORTE,sentido unico,Sur,,19:14:45,0,589,42,66,63,37,12,2,0,
12112018,187,AUTONORTE,sentido unico,Sur,,19:29:44,4,582,45,57,63,23,14,6,0,
12112018,187,AUTONORTE,sentido unico,Sur,,19:44:44,1,640,32,58,61,22,14,3,0,
12112018,187,AUTONORTE,sentido unico,Sur,,19:59:44,4,638,38,58,60,39,17,10,1,
12112018,187,AUTONORTE,sentido unico,Sur,,20:14:43,4,648,40,61,64,37,10,10,1,
12112018,187,AUTONORTE,sentido unico,Sur,,20:29:43,4,656,41,58,66,25,7,4,2,
12112018,187,AUTONORTE,sentido unico,Sur,,20:44:42,6,646,54,60,45,24,10,17,0,
12112018,187,AUTONORTE,sentido unico,Sur,,20:59:42,5,768,38,62,67,34,13,0,1,
12112018,187,AUTONORTE,sentido unico,Sur,,21:14:41,2,818,47,72,57,26,12,8,0,
12112018,187,AUTONORTE,sentido unico,Sur,,21:29:41,0,839,36,55,71,23,8,3,0,
12112018,187,AUTONORTE,sentido unico,Sur,,21:44:41,2,820,40,94,71,11,14,1,0,
12112018,187,AUTONORTE,sentido unico,Sur,,21:59:41,2,812,44,58,70,12,12,7,1,
12112018,187,AUTONORTE,sentido unico,Sur,,22:14:40,2,848,41,60,63,12,17,5,0,
12112018,187,AUTONORTE,sentido unico,Sur,,22:29:40,3,790,32,64,66,18,15,2,0,
12112018,187,AUTONORTE,sentido unico,Sur,,22:44:40,7,824,40,65,63,14,13,1,0,
12112018,187,AUTONORTE,sentido unico,Sur,,22:59:39,4,853,44,72,62,15,7,5,0,
12112018,187,AUTONORTE,sentido unico,Sur,,23:14:39,0,828,41,63,66,22,13,5,0,
12112018,187,AUTONORTE,sentido unico,Sur,,23:29:37,2,810,45,68,61,15,11,3,0,
12112018,187,AUTONORTE,sentido unico,Sur,,23:44:37,2,775,62,55,80,14,19,1,0,
12112018,187,AUTONORTE,sentido unico,Sur,,23:59:37,0,831,45,78,63,6,8,0,0,
