FECHA,Calle,Carrera,Movimiento,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,
01092018,100,11,1-cicloruta,Sur,Norte,12:00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,12:15:01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,12:45:00,1.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,12:59:59,0.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,13:14:58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,13:29:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,13:44:58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,13:59:56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,14:14:57,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,14:29:56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,14:44:55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,14:59:56,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,15:14:53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,15:29:54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,15:44:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,15:59:52,0.0,1.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,16:14:51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,16:29:52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,16:44:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,16:59:50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,17:14:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,17:29:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,17:44:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,
01092018,100,11,1-cicloruta,Sur,Norte,17:59:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,12:00:00,4.0,139.0,35.0,20.0,0.0,1.0,1.0,29.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,12:15:01,4.0,125.0,24.0,24.0,0.0,2.0,0.0,28.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,12:30:00,4.0,169.0,21.0,23.0,1.0,1.0,1.0,19.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,12:45:00,4.0,163.0,25.0,21.0,0.0,3.0,1.0,24.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,12:59:59,8.0,167.0,24.0,18.0,0.0,1.0,3.0,16.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,13:14:58,6.0,141.0,24.0,26.0,0.0,1.0,2.0,14.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,13:29:59,11.0,142.0,18.0,21.0,0.0,2.0,2.0,17.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,13:44:58,13.0,155.0,25.0,19.0,0.0,1.0,4.0,8.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,13:59:56,12.0,152.0,18.0,18.0,2.0,2.0,1.0,6.0,1.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,14:14:57,10.0,137.0,23.0,24.0,0.0,0.0,4.0,15.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,14:29:56,15.0,100.0,14.0,11.0,0.0,0.0,1.0,5.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,14:44:55,11.0,141.0,10.0,17.0,0.0,2.0,0.0,7.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,14:59:56,4.0,124.0,24.0,16.0,1.0,0.0,1.0,6.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,15:14:53,11.0,125.0,22.0,15.0,0.0,0.0,1.0,7.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,15:29:54,16.0,115.0,18.0,20.0,0.0,0.0,0.0,12.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,15:44:53,11.0,137.0,23.0,18.0,0.0,2.0,0.0,0.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,15:59:52,17.0,108.0,11.0,11.0,0.0,0.0,2.0,4.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,16:14:51,13.0,133.0,20.0,23.0,0.0,0.0,1.0,3.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,16:29:52,17.0,95.0,19.0,16.0,0.0,0.0,1.0,11.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,16:44:51,12.0,124.0,17.0,9.0,0.0,0.0,0.0,10.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,16:59:50,12.0,98.0,13.0,7.0,0.0,0.0,0.0,8.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,17:14:49,6.0,117.0,14.0,17.0,0.0,0.0,2.0,15.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,17:29:50,5.0,88.0,15.0,20.0,0.0,2.0,0.0,18.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,17:44:49,3.0,115.0,14.0,8.0,0.0,0.0,1.0,14.0,0.0,
01092018,100,11,1-cicloruta+via,Norte,Sur,17:59:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,12:00:00,5.0,163.0,21.0,27.0,0.0,1.0,3.0,32.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,12:15:01,11.0,177.0,16.0,26.0,0.0,1.0,2.0,29.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,12:30:00,4.0,154.0,23.0,26.0,0.0,2.0,4.0,26.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,12:45:00,4.0,199.0,26.0,26.0,0.0,0.0,2.0,19.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,12:59:59,3.0,149.0,22.0,25.0,0.0,3.0,2.0,32.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,13:14:58,6.0,166.0,19.0,39.0,0.0,4.0,1.0,23.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,13:29:59,2.0,184.0,20.0,26.0,1.0,2.0,1.0,21.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,13:44:58,1.0,144.0,20.0,24.0,4.0,1.0,5.0,20.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,13:59:56,6.0,109.0,25.0,20.0,0.0,0.0,4.0,25.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,14:14:57,9.0,129.0,19.0,24.0,0.0,0.0,1.0,24.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,14:29:56,4.0,143.0,13.0,29.0,1.0,1.0,0.0,16.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,14:44:55,4.0,106.0,11.0,19.0,0.0,0.0,0.0,19.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,14:59:56,6.0,124.0,18.0,19.0,0.0,0.0,4.0,21.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,15:14:53,5.0,113.0,20.0,12.0,1.0,0.0,2.0,11.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,15:29:54,5.0,151.0,12.0,16.0,0.0,0.0,3.0,12.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,15:44:53,7.0,89.0,12.0,13.0,1.0,1.0,1.0,14.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,15:59:52,7.0,117.0,10.0,10.0,0.0,0.0,1.0,14.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,16:14:51,4.0,120.0,7.0,20.0,0.0,0.0,0.0,13.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,16:29:52,3.0,160.0,18.0,24.0,1.0,0.0,2.0,15.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,16:44:51,3.0,135.0,11.0,19.0,0.0,0.0,2.0,25.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,16:59:50,4.0,144.0,18.0,22.0,0.0,0.0,2.0,25.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,17:14:49,1.0,123.0,9.0,22.0,0.0,2.0,1.0,33.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,17:29:50,4.0,160.0,14.0,18.0,0.0,1.0,3.0,24.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,17:44:49,6.0,126.0,18.0,20.0,0.0,0.0,1.0,28.0,0.0,
01092018,100,11,1-cicloruta+via,Sur,Norte,17:59:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,
