FECHA,Calle,Carrera,Descripcion,Origen,Destino,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
14082019,85,11,cicloruta,Norte,Sur,13:59:46,5,0,0,2,0,0,0,51,0,20,0,
14082019,85,11,cicloruta,Norte,Sur,14:14:45,5,0,0,4,0,0,0,65,0,13,0,
14082019,85,11,cicloruta,Norte,Sur,14:29:47,3,0,0,5,0,1,0,68,0,21,0,
14082019,85,11,cicloruta,Norte,Sur,14:44:46,4,0,0,8,0,0,0,51,0,26,0,
14082019,85,11,cicloruta,Norte,Sur,14:59:45,3,0,0,3,0,0,0,58,0,11,0,
14082019,85,11,cicloruta,Norte,Sur,15:14:44,3,0,0,2,0,0,0,49,0,12,0,
14082019,85,11,cicloruta,Norte,Sur,15:29:43,0,0,0,5,0,0,0,49,0,13,0,
14082019,85,11,cicloruta,Norte,Sur,15:44:42,4,0,0,6,0,0,0,56,0,11,0,
14082019,85,11,cicloruta,Norte,Sur,15:59:43,6,0,0,1,0,0,0,56,0,10,0,
14082019,85,11,cicloruta,Norte,Sur,16:14:42,1,0,0,3,0,0,0,63,0,14,0,
14082019,85,11,cicloruta,Norte,Sur,16:29:41,1,0,0,3,0,0,0,71,0,14,0,
14082019,85,11,cicloruta,Norte,Sur,16:44:40,1,0,0,3,0,0,0,89,0,16,0,
14082019,85,11,cicloruta,Norte,Sur,16:59:39,3,0,1,3,0,0,0,85,0,21,0,
14082019,85,11,cicloruta,Norte,Sur,17:14:38,4,0,0,10,0,0,0,145,0,24,0,
14082019,85,11,cicloruta,Norte,Sur,17:29:39,0,0,0,2,0,0,0,116,0,20,0,
14082019,85,11,cicloruta,Norte,Sur,17:44:38,17,0,0,0,0,0,0,132,0,34,0,
15082019,85,11,cicloruta,Sur,Norte,06:00:00,1,0,0,0,0,0,0,20,0,0,0,
15082019,85,11,cicloruta,Sur,Norte,06:15:02,0,0,0,0,0,0,0,23,0,2,0,
15082019,85,11,cicloruta,Sur,Norte,06:30:01,0,0,0,0,0,0,0,50,0,2,0,
15082019,85,11,cicloruta,Sur,Norte,06:45:00,0,0,0,0,0,0,0,46,0,3,0,
15082019,85,11,cicloruta,Sur,Norte,06:59:59,1,0,0,0,0,0,0,47,0,5,0,
15082019,85,11,cicloruta,Sur,Norte,07:15:00,1,0,0,0,0,0,0,42,0,7,0,
15082019,85,11,cicloruta,Sur,Norte,07:29:59,4,0,0,0,0,0,0,82,0,13,0,
15082019,85,11,cicloruta,Sur,Norte,07:44:57,8,0,0,0,0,0,0,89,0,9,0,
15082019,85,11,cicloruta,Sur,Norte,07:59:56,2,0,0,0,0,0,0,76,0,13,0,
15082019,85,11,cicloruta,Sur,Norte,08:14:55,2,0,0,0,0,0,0,63,0,17,0,
15082019,85,11,cicloruta,Sur,Norte,08:29:56,2,0,0,0,0,0,0,76,0,13,0,
15082019,85,11,cicloruta,Sur,Norte,08:44:55,1,0,0,0,0,0,0,80,0,9,0,
15082019,85,11,cicloruta,Sur,Norte,08:59:54,0,0,0,0,0,0,0,62,0,8,0,
15082019,85,11,cicloruta,Sur,Norte,09:14:53,3,0,0,0,0,1,0,50,0,13,0,
15082019,85,11,cicloruta,Sur,Norte,09:29:52,2,0,0,0,0,0,0,39,0,12,0,
15082019,85,11,cicloruta,Sur,Norte,09:44:52,0,0,0,0,0,0,0,37,0,13,0,
15082019,85,11,cicloruta,Sur,Norte,09:59:51,2,0,0,0,0,0,0,39,0,11,0,
15082019,85,11,cicloruta,Sur,Norte,10:14:51,3,0,0,0,0,0,0,47,0,12,0,
15082019,85,11,cicloruta,Sur,Norte,10:29:52,0,0,0,0,0,0,0,36,0,10,0,
15082019,85,11,cicloruta,Sur,Norte,10:44:51,0,0,0,0,0,0,0,42,0,9,0,
15082019,85,11,cicloruta,Sur,Norte,10:59:51,0,0,0,0,0,2,0,42,0,11,0,
15082019,85,11,cicloruta,Sur,Norte,11:14:50,3,0,0,0,0,0,0,37,0,13,0,
15082019,85,11,cicloruta,Sur,Norte,11:29:50,6,0,0,0,0,1,0,45,0,10,0,
15082019,85,11,cicloruta,Sur,Norte,11:44:49,1,0,0,0,0,0,0,52,0,14,0,
15082019,85,11,cicloruta,Sur,Norte,11:59:50,2,0,0,0,0,0,0,49,0,10,0,
15082019,85,11,cicloruta,Sur,Norte,12:14:49,0,0,0,0,0,0,0,46,0,21,0,
15082019,85,11,cicloruta,Sur,Norte,12:29:48,6,0,0,0,0,0,0,61,0,22,0,
15082019,85,11,cicloruta,Sur,Norte,12:44:47,6,0,0,0,0,0,0,56,0,15,0,
15082019,85,11,cicloruta,Sur,Norte,12:59:48,0,0,0,1,0,0,0,58,0,25,0,
15082019,85,11,cicloruta,Sur,Norte,13:14:47,0,0,0,0,0,0,0,53,0,19,0,
15082019,85,11,cicloruta,Sur,Norte,13:29:46,0,0,0,2,0,0,0,48,0,22,0,
15082019,85,11,cicloruta,Sur,Norte,13:44:45,1,0,0,0,0,0,0,53,0,23,0,
15082019,85,11,cicloruta,Sur,Norte,13:59:46,1,0,0,0,0,0,0,62,0,22,0,
15082019,85,11,cicloruta,Sur,Norte,14:14:45,1,0,0,0,0,0,0,68,0,24,0,
15082019,85,11,cicloruta,Sur,Norte,14:29:44,0,0,0,0,0,0,0,45,0,17,0,
15082019,85,11,cicloruta,Sur,Norte,14:44:43,0,0,0,0,0,0,0,32,0,14,0,
15082019,85,11,cicloruta,Sur,Norte,14:59:44,1,0,0,2,0,0,0,39,0,25,0,
15082019,85,11,cicloruta,Sur,Norte,15:14:43,3,0,0,3,0,0,0,37,0,10,0,
15082019,85,11,cicloruta,Sur,Norte,15:29:41,3,0,0,0,0,0,0,45,0,12,0,
15082019,85,11,cicloruta,Sur,Norte,15:44:43,0,0,0,0,0,0,0,51,0,19,0,
15082019,85,11,cicloruta,Sur,Norte,15:59:42,0,0,0,0,0,0,0,49,0,11,0,
15082019,85,11,cicloruta,Sur,Norte,16:14:41,1,0,0,0,0,0,0,68,0,19,0,
15082019,85,11,cicloruta,Sur,Norte,16:29:40,0,0,0,1,0,0,0,74,0,11,0,
15082019,85,11,cicloruta,Sur,Norte,16:44:39,1,0,0,0,0,0,0,51,0,22,0,
15082019,85,11,cicloruta,Sur,Norte,16:59:40,2,0,0,0,0,0,0,92,0,20,0,
15082019,85,11,cicloruta,Sur,Norte,17:14:39,1,0,0,0,0,0,0,125,0,29,0,
15082019,85,11,cicloruta,Sur,Norte,17:29:38,3,0,0,0,0,0,0,136,0,33,0,
15082019,85,11,cicloruta,Sur,Norte,17:44:37,10,0,0,1,0,0,0,96,0,41,0,
15082019,85,11,cicloruta,Norte,Sur,06:00:00,1,0,0,0,0,1,0,58,0,0,0,
15082019,85,11,cicloruta,Norte,Sur,06:15:02,0,0,1,2,0,0,0,58,0,3,0,
15082019,85,11,cicloruta,Norte,Sur,06:30:01,3,0,0,6,0,0,0,104,0,3,0,
15082019,85,11,cicloruta,Norte,Sur,06:45:00,0,0,0,7,0,1,0,120,0,8,0,
15082019,85,11,cicloruta,Norte,Sur,06:59:59,0,0,0,7,0,0,0,102,0,7,0,
15082019,85,11,cicloruta,Norte,Sur,07:15:00,4,0,0,3,0,0,0,89,0,18,0,
15082019,85,11,cicloruta,Norte,Sur,07:29:59,11,0,0,4,0,0,0,175,0,19,0,
15082019,85,11,cicloruta,Norte,Sur,07:44:57,11,0,0,5,0,0,0,144,0,23,0,
15082019,85,11,cicloruta,Norte,Sur,07:59:56,19,0,0,5,0,0,0,138,0,42,0,
15082019,85,11,cicloruta,Norte,Sur,08:14:55,2,0,0,5,0,0,0,107,0,35,0,
15082019,85,11,cicloruta,Norte,Sur,08:29:56,0,0,0,5,0,0,0,123,0,44,0,
15082019,85,11,cicloruta,Norte,Sur,08:44:55,1,1,1,6,0,0,2,106,0,38,0,
15082019,85,11,cicloruta,Norte,Sur,08:59:54,1,0,0,6,0,1,0,64,0,35,0,
15082019,85,11,cicloruta,Norte,Sur,09:14:53,2,0,0,7,0,1,0,88,0,18,0,
15082019,85,11,cicloruta,Norte,Sur,09:29:52,0,0,0,15,0,0,0,58,0,25,0,
15082019,85,11,cicloruta,Norte,Sur,09:44:52,2,1,0,10,0,0,0,71,0,16,0,
15082019,85,11,cicloruta,Norte,Sur,09:59:51,0,0,0,18,0,0,0,60,0,12,0,
15082019,85,11,cicloruta,Norte,Sur,10:14:51,4,1,0,18,0,0,0,51,0,13,0,
15082019,85,11,cicloruta,Norte,Sur,10:29:52,0,0,0,16,0,0,0,64,0,15,0,
15082019,85,11,cicloruta,Norte,Sur,10:44:51,0,0,0,15,0,0,0,46,0,15,0,
15082019,85,11,cicloruta,Norte,Sur,10:59:51,2,0,0,11,0,0,0,42,0,14,0,
15082019,85,11,cicloruta,Norte,Sur,11:14:50,5,0,0,11,0,0,0,66,0,9,0,
15082019,85,11,cicloruta,Norte,Sur,11:29:50,7,0,0,3,0,0,0,59,0,10,0,
15082019,85,11,cicloruta,Norte,Sur,11:44:49,2,0,0,7,0,0,0,54,0,11,0,
15082019,85,11,cicloruta,Norte,Sur,11:59:50,4,0,0,10,0,0,0,72,0,29,0,
15082019,85,11,cicloruta,Norte,Sur,12:14:49,0,1,0,10,0,0,0,47,0,24,0,
15082019,85,11,cicloruta,Norte,Sur,12:29:48,8,0,0,11,0,0,0,80,0,29,0,
15082019,85,11,cicloruta,Norte,Sur,12:44:47,9,0,2,20,0,0,0,77,0,14,0,
15082019,85,11,cicloruta,Norte,Sur,12:59:48,2,1,0,19,0,0,0,69,0,15,0,
15082019,85,11,cicloruta,Norte,Sur,13:14:47,0,1,0,13,0,0,0,59,0,16,0,
15082019,85,11,cicloruta,Norte,Sur,13:29:46,2,1,0,13,0,0,0,96,0,25,0,
15082019,85,11,cicloruta,Norte,Sur,13:44:45,2,0,0,7,0,0,0,63,0,30,0,
15082019,85,11,cicloruta,Norte,Sur,13:59:46,1,1,1,17,0,0,0,78,0,20,0,
15082019,85,11,cicloruta,Norte,Sur,14:14:45,3,1,0,7,0,0,0,66,0,30,0,
15082019,85,11,cicloruta,Norte,Sur,14:29:44,1,1,0,4,0,0,0,64,0,19,0,
15082019,85,11,cicloruta,Norte,Sur,14:44:43,3,0,0,13,0,0,0,60,0,20,0,
15082019,85,11,cicloruta,Norte,Sur,14:59:44,0,0,0,9,0,0,0,61,0,17,0,
15082019,85,11,cicloruta,Norte,Sur,15:14:43,4,0,1,14,0,0,0,57,0,12,0,
15082019,85,11,cicloruta,Norte,Sur,15:29:41,0,0,0,18,0,0,0,39,0,7,0,
15082019,85,11,cicloruta,Norte,Sur,15:44:43,1,0,0,16,0,0,1,72,0,15,0,
15082019,85,11,cicloruta,Norte,Sur,15:59:42,0,0,0,9,0,0,0,51,0,14,0,
15082019,85,11,cicloruta,Norte,Sur,16:14:41,0,1,1,14,0,0,0,85,0,15,0,
15082019,85,11,cicloruta,Norte,Sur,16:29:40,0,0,0,8,0,0,0,77,0,9,0,
15082019,85,11,cicloruta,Norte,Sur,16:44:39,0,2,1,10,0,0,0,84,0,15,0,
15082019,85,11,cicloruta,Norte,Sur,16:59:40,2,0,0,15,0,0,0,103,0,16,0,
15082019,85,11,cicloruta,Norte,Sur,17:14:39,2,0,0,17,0,0,0,139,0,35,0,
15082019,85,11,cicloruta,Norte,Sur,17:29:38,7,0,1,16,0,0,0,142,0,24,0,
15082019,85,11,cicloruta,Norte,Sur,17:44:37,14,1,0,4,0,1,0,135,0,49,0,
